 2001 KE77 33.627 67.021 7.2 20010620 328.1 71.3 240.1 20.6 0.332 50.324
 2001 KC77 35.408 75.260 6.8 20040714 3.3 179.9 57.8 12.9 0.360 55.334
 2001 KZ76 38.220 120 7.8 20010531 10.3 137.1 41.9 25.7 0.516 78.997
 2001 KV76 34.328 106 7.7 20040714 346.5 229.0 39.6 15.3 0.511 70.199
 2001 KG76 33.971 69.620 5.9 20040714 49.0 64.2 96.0 1.5 0.344 51.796
 2001 FN194 34.989 98.918 8.3 20010312 360.0 181.9 0.1 7.4 0.477 66.954
 2001 FM194 34.331 74.909 7.5 20040714 343.4 43.8 181.8 28.6 0.371 54.620
 2001 FK194 28.010 125 8.9 20010312 360.0 358.5 182.6 8.8 0.633 76.325
 2001 FJ194 36.993 95.012 7.6 20010312 360.0 175.1 5.7 10.4 0.440 66.002
 2001 FP185 34.251 421 6.2 20040714 0.1 7.0 179.3 30.7 0.849 227
 2001 FZ173 32.415 142 6.2 20040714 357.2 199.1 2.4 12.7 0.628 87.042
 2000 YW134 41.198 75.346 5.0 20040714 20.3 317.0 127.0 19.8 0.293 58.272
 2000 YC2 36.156 80.400 7.5 20040714 21.1 146.8 227.6 19.9 0.380 58.278
 2000 YY1 29.766 97.622 7.1 20040714 332.8 292.7 209.7 7.9 0.533 63.694
 2000 SU331 31.515 88.205 9.5 20000913 360.0 319.6 98.2 3.5 0.474 59.860
 2000 SS331 30.481 96.885 9.5 20000913 360.0 272.8 146.7 3.0 0.521 63.683
 2000 SR331 31.134 79.980 8.9 20040714 358.2 239.5 194.7 4.3 0.440 55.557
 2000 SQ331 20.473 119 10.7 20000913 360.0 332.5 86.0 5.4 0.707 69.807
 2000 SN331 14.374 21.601 10.9 20000913 180.8 170.2 66.8 14.7 0.201 17.988
 2000 SM331 32.300 82.417 9.0 20000913 360.0 346.3 72.3 12.0 0.437 57.358
 2000 QB243 15.211 54.273 8.2 20040714 21.5 284.1 330.1 6.8 0.562 34.742
 2000 QK226 37.233 96.756 8.9 20000824 360.0 180.5 158.2 24.9 0.444 66.994
 2000 PS30 34.981 93.940 8.8 20000804 0.0 243.5 72.9 2.8 0.457 64.460
 2000 PH30 38.227 115 7.6 20040714 340.4 242.0 127.2 8.1 0.500 76.451
